kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
FIELD	com.bumptech.glide.RequestManager	null	requestOptions	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/RequestManager.java	METHOD_NO_INIT	nullable	com.bumptech.glide.RequestManager	null
METHOD	com.bumptech.glide.load.resource.gif.GifDrawable	getFirstFrame()	null	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/resource/gif/GifDrawable.java	RETURN_NULLABLE	nullable	com.bumptech.glide.load.resource.gif.GifDrawable	getFirstFrame()
FIELD	com.bumptech.glide.load.model.MultiModelLoader$MultiFetcher	null	priority	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/model/MultiModelLoader.java	METHOD_NO_INIT	nullable	com.bumptech.glide.load.model.MultiModelLoader$MultiFetcher	null
FIELD	com.bumptech.glide.load.model.MultiModelLoader$MultiFetcher	null	callback	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/load/model/MultiModelLoader.java	METHOD_NO_INIT	nullable	com.bumptech.glide.load.model.MultiModelLoader$MultiFetcher	null
FIELD	com.bumptech.glide.util.MultiClassKey	null	first	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/util/MultiClassKey.java	METHOD_NO_INIT	nullable	com.bumptech.glide.util.MultiClassKey	null
FIELD	com.bumptech.glide.util.MultiClassKey	null	second	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/util/MultiClassKey.java	METHOD_NO_INIT	nullable	com.bumptech.glide.util.MultiClassKey	null
FIELD	com.bumptech.glide.util.MultiClassKey	null	first	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/util/MultiClassKey.java	METHOD_NO_INIT	nullable	com.bumptech.glide.util.MultiClassKey	null
FIELD	com.bumptech.glide.util.MultiClassKey	null	second	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/util/MultiClassKey.java	METHOD_NO_INIT	nullable	com.bumptech.glide.util.MultiClassKey	null
FIELD	com.bumptech.glide.util.MultiClassKey	null	first	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/util/MultiClassKey.java	METHOD_NO_INIT	nullable	com.bumptech.glide.util.MultiClassKey	null
FIELD	com.bumptech.glide.util.MultiClassKey	null	second	null	/home/nima/Desktop/docker/benchmarks/glide/library/src/main/java/com/bumptech/glide/util/MultiClassKey.java	METHOD_NO_INIT	nullable	com.bumptech.glide.util.MultiClassKey	null
